date,symbol,y_1,y_5,y_21,MA1.close-to-close,MA5.close-to-close,MA20.close-to-close,MA1.neg_ret_cc,MA5.neg_ret_cc,MA1.SPY.close-to-close,MA5.SPY.close-to-close,MA20.SPY.close-to-close
2013-05-22,QQQ,13.955181,8.635538,15.386588,1.711175,4.853193,7.352621,-0.107794,-0.202994,2.281447,6.732647,7.47127
2013-05-23,QQQ,3.668812,7.051694,15.194542,13.955181,6.997122,8.015985,0.879094,0.013589,11.819339,7.391113,8.01193
2013-05-24,QQQ,0.867319,9.490592,15.562948,3.668812,7.38586,7.77739,0.231113,0.038077,4.599152,6.816908,7.920803
2013-05-28,QQQ,10.347948,9.565778,15.765144,0.867319,4.510856,7.570042,0.054636,0.24104,1.343082,4.027867,7.84765
2013-05-29,QQQ,7.53811,9.146997,15.906237,10.347948,6.110087,7.360586,-0.651859,0.081038,9.478068,5.904218,7.791645
2013-05-30,QQQ,8.397402,12.601218,15.888504,7.53811,7.275474,7.16294,0.474856,0.197568,10.342851,7.516499,8.119674
2013-05-31,QQQ,14.669185,12.511026,15.789969,8.397402,6.163918,7.211465,-0.528987,-0.084048,5.849709,6.322573,7.713205
2013-06-03,QQQ,2.813556,14.368103,15.608412,14.669185,8.363993,6.947543,0.924072,0.054544,22.94748,9.992238,8.126826
2013-06-04,QQQ,8.239974,14.315838,15.597005,2.813556,8.75324,6.158391,-0.177237,0.008169,8.717448,11.467111,7.761889
2013-06-05,QQQ,20.795163,15.546103,15.555887,8.239974,8.331645,6.262769,0.51907,0.242355,7.649114,11.101321,7.942929
2013-06-06,QQQ,7.69362,14.942948,15.110824,20.795163,10.983056,7.258655,1.309972,0.409378,22.383069,13.509364,8.660778
2013-06-07,QQQ,21.55848,17.067332,15.020979,7.69362,10.8423,7.260421,-0.484652,0.418245,14.306632,15.200749,9.015702
2013-06-10,QQQ,0.648301,14.846499,14.417827,21.55848,12.220159,8.229146,-1.358057,-0.038181,20.065184,14.624289,9.795163
2013-06-11,QQQ,15.861515,16.34463,14.553149,0.648301,11.787108,7.782062,-0.040839,-0.010901,0.0,12.8808,9.537345
2013-06-12,QQQ,18.452391,15.830927,15.691519,15.861515,13.311416,8.477359,0.999182,0.085121,16.4599,14.642957,10.297261
2013-06-13,QQQ,19.980047,15.678596,15.242227,18.452391,12.842861,8.988646,1.162391,0.055605,13.193738,12.805091,10.1409
2013-06-14,QQQ,10.506746,21.397251,14.626206,19.980047,15.300147,9.825872,-1.258625,-0.099189,23.960722,14.735909,10.912586
2013-06-17,QQQ,15.299094,21.21431,14.452682,10.506746,13.0898,10.264953,0.661863,0.304794,9.988275,12.720527,11.038491
2013-06-18,QQQ,12.997855,21.295956,14.088811,15.299094,16.019959,10.267791,-0.963752,0.120212,12.20971,15.162469,10.884562
2013-06-19,QQQ,17.790204,21.130165,13.827871,12.997855,15.447227,10.800094,-0.818788,-0.243382,12.502205,14.37093,11.504856
2013-06-20,QQQ,38.201077,20.575953,13.752246,17.790204,15.314789,11.604045,1.120677,-0.251725,22.087805,16.149743,12.495174
2013-06-21,QQQ,8.450721,11.85335,10.985136,38.201077,18.958995,12.81634,2.406442,0.481288,39.829508,19.323501,13.895683
2013-06-24,QQQ,15.856106,11.27884,11.126855,8.450721,18.54779,13.055435,0.532345,0.455385,5.087525,18.343351,13.920101
2013-06-25,QQQ,11.566113,9.799157,10.634078,15.856106,18.659193,13.804875,0.998841,0.847903,20.187152,19.938839,14.862305
2013-06-26,QQQ,14.174666,8.328063,10.557458,11.566113,18.372844,13.865783,-0.728597,0.865942,15.189284,20.476255,15.147866
2013-06-27,QQQ,6.70691,6.113262,10.261131,14.174666,17.649737,14.197611,-0.89292,0.463222,15.640976,19.186889,15.412772
2013-06-28,QQQ,2.22853,7.585442,10.176613,6.70691,11.350903,14.113086,-0.422496,-0.102565,9.29055,13.079098,15.584814
2013-07-01,QQQ,9.770993,7.550751,10.329581,2.22853,10.106465,13.491053,-0.140384,-0.237111,6.518719,13.365336,14.763376
2013-07-02,QQQ,0.663851,7.503165,10.1274,9.770993,8.889442,13.838925,-0.615515,-0.559982,9.275613,11.183029,14.791284
2013-07-03,QQQ,6.402959,8.529899,10.715121,0.663851,6.70899,13.460119,-0.041819,-0.422627,1.476443,8.44046,14.482651
2013-07-05,QQQ,12.075488,16.108429,10.799459,6.402959,5.154649,12.740509,-0.403348,-0.324712,0.688198,5.449905,13.397907
2013-07-08,QQQ,1.530003,15.493334,10.475458,12.075488,6.228364,12.959602,-0.760684,-0.39235,17.036033,6.999001,13.534377
2013-07-09,QQQ,9.585955,15.560763,10.673818,1.530003,6.088659,11.958178,-0.096381,-0.383549,9.030546,7.501367,12.982645
2013-07-10,QQQ,9.096654,14.988161,10.486015,9.585955,6.051651,12.405061,-0.603858,-0.381218,11.38353,7.92295,13.551822
2013-07-11,QQQ,31.218736,14.535776,10.438746,9.096654,7.738212,12.066818,-0.573035,-0.487462,0.577439,7.743149,12.757699
2013-07-12,QQQ,6.973308,4.42273,8.032422,31.218736,12.701367,12.705135,-1.966596,-0.800111,21.475989,11.900707,13.171811
2013-07-15,QQQ,3.579187,8.023295,7.928869,6.973308,11.680931,12.054798,-0.439277,-0.735829,0.662598,8.62602,12.006905
2013-07-16,QQQ,2.104427,8.135176,8.124596,3.579187,12.090768,11.708421,-0.225468,-0.761647,6.054305,8.030772,11.810206
2013-07-17,QQQ,3.996029,9.630152,8.215941,2.104427,10.594463,11.048687,0.132566,-0.614362,5.958829,6.945832,11.497662
2013-07-18,QQQ,3.996029,9.736099,10.084916,3.996029,9.574337,10.598596,-0.251726,-0.5501,4.069485,7.644241,11.076026
2013-07-19,QQQ,16.513347,10.56094,10.048088,3.996029,4.129796,9.908887,0.251726,-0.106436,8.671489,5.083341,10.405211
2013-07-22,QQQ,4.674364,8.442115,9.398683,16.513347,6.037804,8.824501,1.040243,0.189468,2.818921,5.514606,8.554681
2013-07-23,QQQ,11.714195,8.284982,9.464966,4.674364,6.256839,8.635683,-0.294457,0.17567,3.092363,4.922217,8.454923
2013-07-24,QQQ,5.121249,7.44072,9.190858,11.714195,8.178793,8.428587,0.737925,0.296742,3.374847,4.405421,7.614308
2013-07-25,QQQ,9.983859,7.200144,9.729451,5.121249,8.403837,8.106344,-0.322608,0.282566,5.830149,4.757554,7.146351
2013-07-26,QQQ,8.448069,9.13471,9.760189,9.983859,9.601403,7.896804,-0.628924,0.106436,3.858365,3.794929,6.557221
2013-07-29,QQQ,2.950892,9.218973,9.586207,8.448069,7.988347,7.983862,-0.532178,-0.208049,1.690417,3.569228,6.177214
2013-07-30,QQQ,8.41661,9.135665,11.949827,2.950892,7.643653,8.01998,0.185889,-0.111979,4.889259,3.928607,6.095741
2013-07-31,QQQ,2.935303,9.347751,11.883027,8.41661,6.984136,7.952261,-0.530197,-0.365604,0.0,3.253638,5.63196
2013-08-01,QQQ,16.052466,9.345856,12.111127,2.935303,6.546947,8.065833,-0.184907,-0.338063,1.129808,2.31357,5.614628
2013-08-02,QQQ,8.893961,6.942934,11.808267,16.052466,7.760668,8.548309,-1.01121,-0.414521,18.243806,5.190658,6.492409
2013-08-05,QQQ,1.030689,6.373831,11.812807,8.893961,7.849847,8.389232,-0.560267,-0.420138,2.694668,5.391508,5.775341
2013-08-06,QQQ,9.509978,6.572421,12.36984,1.030689,7.465806,8.364266,-0.064927,-0.470302,2.323316,4.878319,5.439979
2013-08-07,QQQ,2.904983,6.392787,12.208613,9.509978,7.684479,8.360468,0.599072,-0.244448,9.047027,6.687725,5.323154
2013-08-08,QQQ,7.87262,6.806959,12.198883,2.904983,7.678416,8.050884,0.182997,-0.170867,5.151457,7.492055,5.551855
2013-08-09,QQQ,6.419464,13.445774,12.73174,7.87262,6.042446,6.883578,-0.495928,-0.067811,5.807443,5.004782,4.768428
2013-08-12,QQQ,3.730591,13.13874,12.766445,6.419464,5.547547,6.855886,0.404388,0.12512,4.588274,5.383503,4.964711
2013-08-13,QQQ,8.876639,13.089694,12.757827,3.730591,6.087527,6.863456,-0.235005,0.091105,1.876392,5.294118,4.755816
2013-08-14,QQQ,5.981117,12.85311,12.611861,8.876639,5.960859,7.202067,-0.559176,-0.140545,4.685664,4.421846,4.692157
2013-08-15,QQQ,27.097027,12.806819,12.546098,5.981117,6.576086,7.301321,0.376775,-0.101789,8.161911,5.023937,4.896779
2013-08-16,QQQ,0.630701,8.075257,11.104541,27.097027,10.420967,8.456371,1.706952,0.338787,22.360533,8.334555,5.581231
2013-08-19,QQQ,2.735937,9.358513,11.34066,0.630701,9.263215,7.662239,0.03973,0.265855,5.255352,8.46797,5.703052
2013-08-20,QQQ,6.935884,9.285567,12.054497,2.735937,9.064284,7.565318,0.172348,0.347326,10.179669,10.128626,6.057418
2013-08-21,QQQ,5.462101,17.091946,11.987816,6.935884,8.676133,7.326402,-0.43692,0.371777,7.784567,10.748406,6.277904
2013-08-22,QQQ,15.499184,17.136193,11.987714,5.462101,8.57233,7.343445,0.34408,0.365238,9.80868,11.07776,6.47683
2013-08-23,QQQ,10.595176,16.441235,11.522137,15.499184,6.252761,7.619211,-0.976357,-0.171424,14.40504,9.486662,7.004164
2013-08-26,QQQ,0.827831,16.400402,11.287782,10.595176,8.245656,7.726566,-0.667433,-0.312856,5.344074,9.504406,7.186847
2013-08-27,QQQ,32.827895,16.885116,11.348706,0.827831,7.864035,7.620413,-0.052148,-0.357756,5.918486,8.652169,7.238308
2013-08-28,QQQ,6.116133,11.241071,9.200727,32.827895,13.042438,8.840977,2.067963,0.143221,25.740844,12.243425,8.52535
2013-08-29,QQQ,11.115315,10.969265,9.113936,6.116133,13.173244,9.000019,-0.38528,-0.002651,5.627208,11.40713,8.75022
2013-08-30,QQQ,10.273879,9.813515,8.824664,11.115315,12.29647,8.753161,-0.700199,0.05258,2.515707,9.029264,7.963816
2013-09-03,QQQ,9.019704,11.974343,9.223215,10.273879,12.232211,8.822157,0.647194,0.315506,5.035408,8.967531,8.080853
2013-09-04,QQQ,16.850623,11.7929,9.011697,9.019704,13.870585,9.221608,-0.568188,0.212298,7.161621,9.216158,8.322768
2013-09-05,QQQ,2.687473,9.172968,9.178433,16.850623,10.675131,9.58864,-1.061489,-0.413593,13.079069,6.683803,8.52437
2013-09-06,QQQ,1.857896,9.105205,9.632166,2.687473,9.989398,9.577765,-0.169295,-0.370396,2.00959,5.960279,8.367277
2013-09-09,QQQ,18.464874,9.078564,10.048646,1.857896,8.137915,9.277028,-0.117036,-0.253763,0.764833,5.610104,8.115146
2013-09-10,QQQ,7.732602,4.229201,11.416585,18.464874,9.776114,9.879299,-1.163178,-0.615837,15.12908,7.628839,8.642186
2013-09-11,QQQ,3.049212,5.316573,11.342576,7.732602,9.518694,10.079399,-0.487108,-0.599621,11.699361,8.536387,9.133335
2013-09-12,QQQ,1.014693,9.901761,13.449824,3.049212,6.758412,9.788028,0.192082,-0.348907,4.974416,6.915456,9.147772
2013-09-13,QQQ,1.014693,10.036279,13.720623,1.014693,6.423856,9.539707,0.06392,-0.302264,4.221591,7.357856,8.950756
2013-09-16,QQQ,4.27559,10.318799,13.934013,1.014693,6.255215,8.23559,-0.06392,-0.291641,3.566387,7.918167,8.011049
2013-09-17,QQQ,10.568452,10.241813,13.967945,4.27559,3.417358,8.417835,0.269337,-0.005138,9.161084,6.724568,8.206336
2013-09-18,QQQ,18.925969,9.08605,14.317818,10.568452,3.984528,8.80946,-0.66575,-0.040866,7.068012,5.798298,8.050753
2013-09-19,QQQ,3.79997,4.104519,13.85101,18.925969,7.159879,9.408965,-1.192224,-0.317727,18.267406,8.456896,8.574895
2013-09-20,QQQ,5.457392,6.64126,14.905313,3.79997,7.716935,9.325858,-0.239376,-0.378386,2.66194,8.144966,8.217558
2013-09-23,QQQ,3.219673,6.241399,14.877014,5.457392,8.605475,8.823769,0.343783,-0.296846,11.137991,9.659286,8.054205
2013-09-24,QQQ,0.0,6.308519,14.86897,3.219673,8.394291,8.454993,0.20282,-0.310149,7.363751,9.29982,8.155189
2013-09-25,QQQ,5.444832,9.545605,15.017509,0.0,6.280601,8.413602,-0.0,-0.176999,3.740507,8.634319,8.04629
2013-09-26,QQQ,12.277461,9.233682,15.047225,5.444832,3.584374,7.044449,0.342992,0.130044,4.594194,5.899677,6.988958
2013-09-27,QQQ,2.006676,11.164261,15.012096,12.277461,5.279872,7.352515,-0.773407,0.023238,6.092149,6.585718,7.012205
2013-09-30,QQQ,3.818127,12.693576,15.005939,2.006676,4.589728,6.897083,0.126409,-0.020237,7.31432,5.820984,7.252135
2013-10-01,QQQ,16.018919,13.90423,14.9942,3.818127,4.709419,6.574296,0.240519,-0.012697,8.479893,6.044213,7.42436
2013-10-02,QQQ,0.598105,18.262582,14.584868,16.018919,7.913203,6.924256,-1.009097,-0.214517,12.516106,7.799332,7.692084
2013-10-03,QQQ,18.644981,18.393872,14.605875,0.598105,6.943858,6.111631,0.037677,-0.27558,1.501053,7.180704,7.113183
2013-10-04,QQQ,13.654944,22.137993,14.027989,18.644981,8.217362,6.909506,1.174523,0.114006,14.704569,8.903188,7.747932
2013-10-07,QQQ,13.250727,21.997901,13.717049,13.654944,10.547015,7.499358,-0.860181,-0.083312,11.982104,9.836745,8.308796
2013-10-08,QQQ,30.944745,21.766541,13.414073,13.250727,12.433535,7.238651,0.834717,0.035528,13.782552,10.897277,8.241469
2013-10-09,QQQ,4.941749,17.026433,11.590745,30.944745,15.4187,8.399258,1.949336,0.627215,18.597332,12.113522,8.586368
2013-10-10,QQQ,33.262837,18.679366,13.281031,4.941749,16.287429,8.493885,0.311301,0.681939,1.150198,12.043351,8.395157
2013-10-11,QQQ,12.471644,12.001927,12.054104,33.262837,19.211001,10.106292,-2.095362,0.027962,33.859231,15.874283,9.877039
2013-10-14,QQQ,11.178335,15.593617,11.75555,12.471644,18.974341,10.67914,-0.78564,0.04287,10.195573,15.516977,10.208498
2013-10-15,QQQ,6.177607,14.852163,11.512644,11.178335,18.559862,11.024277,-0.704169,-0.264907,6.326783,14.025823,10.066783
2013-10-16,QQQ,17.875049,14.629506,12.170611,6.177607,13.606435,10.804735,0.389153,-0.576943,11.556483,12.617654,10.291207
2013-10-17,QQQ,9.058365,12.990921,11.578729,17.875049,16.193094,10.752189,-1.126022,-0.864408,22.016859,16.790986,10.478679
2013-10-18,QQQ,25.516956,12.729289,11.427883,9.058365,11.3522,11.015108,-0.570623,-0.55946,10.573408,12.133821,10.874253
2013-10-21,QQQ,3.476269,7.584453,10.542698,25.516956,13.961262,12.018087,-1.607417,-0.723816,10.685993,12.231905,10.851653
2013-10-22,QQQ,2.311158,7.425374,10.562953,3.476269,12.420849,12.030916,-0.218984,-0.626779,0.091265,10.984802,10.488029
2013-10-23,QQQ,9.655323,7.450128,10.584043,2.311158,11.64756,12.146474,-0.145589,-0.733727,9.166168,10.506739,10.759312
2013-10-24,QQQ,6.957576,6.109687,10.947055,9.655323,10.003614,12.356999,0.608228,-0.386877,7.618847,7.627136,10.910544
2013-10-25,QQQ,11.338458,5.503974,10.999831,6.957576,9.583456,12.091005,-0.438286,-0.36041,5.264671,6.565389,10.86917
2013-10-28,QQQ,0.381717,2.147282,10.749575,11.338458,6.747757,12.557594,-0.714256,-0.181777,7.234123,5.875015,10.86516
2013-10-29,QQQ,2.680036,2.37478,10.899893,0.381717,6.128846,12.385773,-0.024046,-0.14279,2.524119,6.361586,10.567372
2013-10-30,QQQ,1.531198,2.189787,11.146995,2.680036,6.202622,11.718829,-0.168826,-0.147437,8.444753,6.217303,10.363804
2013-10-31,QQQ,3.638012,2.086942,11.332108,1.531198,4.577797,11.765484,0.096456,-0.249792,7.904074,6.274348,10.683955
2013-11-01,QQQ,0.382224,13.533743,11.349437,3.638012,3.913884,11.015135,0.229173,-0.1163,4.508318,6.123077,10.174143
2013-11-04,QQQ,2.299894,16.548776,11.352678,0.382224,1.722638,10.351499,-0.024078,0.021736,3.788114,5.433876,9.764443
2013-11-05,QQQ,1.720619,16.554663,11.346212,2.299894,2.106273,9.803958,-0.14488,-0.002431,5.575826,6.044217,9.354107
2013-11-06,QQQ,0.381257,16.574605,11.348762,1.720619,1.914389,8.342751,-0.108389,0.009657,5.0362,5.362506,8.67605
2013-11-07,QQQ,30.120915,18.648559,11.621967,0.381257,1.684401,8.114727,0.024017,-0.004831,8.084651,5.398622,9.022773
2013-11-08,QQQ,21.298942,13.083567,9.687428,30.120915,6.980982,7.957631,1.897439,0.328822,20.197807,8.53652,8.339702
2013-11-11,QQQ,2.502773,9.07114,8.503067,21.298942,11.164326,8.398996,-1.341707,0.065296,21.272139,12.033325,8.89353
2013-11-12,QQQ,2.502773,11.383061,9.597899,2.502773,11.204901,7.965217,0.15766,0.125804,0.269301,10.97202,8.590656
2013-11-13,QQQ,19.115481,11.512331,9.62412,2.502773,11.361332,7.781476,-0.15766,0.11595,3.226853,10.61015,8.174174
2013-11-14,QQQ,4.931963,7.899041,8.684755,19.115481,15.108177,7.843497,-1.204162,-0.129686,12.688698,11.53096,7.707766
2013-11-15,QQQ,3.028905,10.440424,8.827653,4.931963,10.070386,7.637177,-0.310684,-0.571311,7.900477,9.071494,7.57412
2013-11-18,QQQ,15.579038,11.032402,8.829915,3.028905,6.416379,6.512775,-0.190803,-0.34113,6.892541,6.195574,7.384447
2013-11-19,QQQ,4.589361,8.719202,9.079817,15.579038,9.031632,7.117913,0.981387,-0.176384,5.564642,7.254642,7.658116
2013-11-20,QQQ,3.834983,9.247122,9.076031,4.589361,9.448949,7.231823,0.289103,-0.087032,3.454631,7.300198,7.372539
2013-11-21,QQQ,16.042514,10.338529,9.695,3.834983,6.39285,6.940806,0.241581,0.202117,4.973117,5.757082,7.240253
2013-11-22,QQQ,8.528275,8.564967,9.740621,16.042514,8.61496,7.395053,-1.010583,0.062137,12.757609,6.728508,7.6149
2013-11-25,QQQ,3.776152,7.944191,9.562498,8.528275,9.714834,7.254544,-0.537231,-0.007149,7.920395,6.934079,7.649213
2013-11-26,QQQ,8.275635,7.784379,9.59578,3.776152,7.354257,7.424266,-0.237875,-0.251001,1.580921,6.137335,7.602053
2013-11-27,QQQ,11.026639,6.88046,9.464375,8.275635,8.091512,7.704046,-0.521316,-0.413085,0.439423,5.534293,7.201787
2013-11-29,QQQ,9.472569,4.884528,9.167876,11.026639,9.529843,8.178818,-0.694613,-0.600324,3.861473,5.311964,6.999657
2013-12-02,QQQ,4.635628,5.683287,9.211392,9.472569,8.215854,8.470546,-0.596716,-0.51755,1.051606,2.970763,6.826821
2013-12-03,QQQ,1.300488,6.026246,9.553538,4.635628,7.437324,8.683216,0.292017,-0.351701,4.128503,2.212385,6.843841
2013-12-04,QQQ,1.485597,6.0184,9.873617,1.300488,6.942192,8.633245,0.081923,-0.287741,6.873086,3.270818,6.908704
2013-12-05,QQQ,2.043569,10.966589,9.951174,1.485597,5.584184,8.621494,-0.093584,-0.202194,0.177101,3.218354,6.665749
2013-12-06,QQQ,11.486307,11.08154,10.442209,2.043569,3.78757,8.70461,0.128733,-0.037525,6.992689,3.844597,6.611151
2013-12-09,QQQ,6.447363,9.862006,10.164941,11.486307,4.190318,7.77288,-0.723569,-0.062896,17.643686,7.163013,6.483445
2013-12-10,QQQ,1.103986,10.213755,10.132829,6.447363,4.552665,7.030301,-0.406146,-0.202529,4.031423,7.143597,5.621409
2013-12-11,QQQ,20.553144,10.299497,10.190904,1.103986,4.513365,6.960361,0.069545,-0.205004,5.698174,6.908615,5.892852
2013-12-12,QQQ,4.104677,9.430399,10.503955,20.553144,8.326874,7.86288,1.294726,0.072658,17.93057,10.459308,6.628038
2013-12-13,QQQ,2.056325,9.459731,12.342662,4.104677,8.739095,7.11234,0.25857,0.098625,5.248686,10.110508,6.256038
2013-12-16,QQQ,8.767928,11.848236,12.655946,2.056325,6.853099,6.968558,0.129536,0.269246,0.178712,6.617513,5.869949
2013-12-17,QQQ,3.164341,13.423927,12.510544,8.767928,7.317212,7.255509,-0.552328,0.24001,9.863007,7.78383,6.018473
2013-12-18,QQQ,18.34927,13.353072,12.645157,3.164341,7.729283,6.634774,0.199335,0.265968,5.056925,7.65558,5.993087
2013-12-19,QQQ,4.429304,10.7933,12.279677,18.34927,7.288508,7.322769,-1.155895,-0.224156,26.873602,9.444186,7.164035
2013-12-20,QQQ,16.084137,10.758691,12.274509,4.429304,7.353434,7.352486,0.27902,-0.220066,1.836241,8.761697,7.007192
2013-12-23,QQQ,16.612711,8.069958,11.820288,16.084137,10.158996,7.354567,-1.013205,-0.448615,9.207402,10.567435,6.829681
2013-12-24,QQQ,0.725683,5.588635,13.187695,16.612711,11.727953,7.758788,-1.046502,-0.54745,8.458506,10.286535,6.856587
2013-12-26,QQQ,5.258293,7.898784,13.610895,0.725683,11.240221,7.606265,-0.045714,-0.596459,3.475952,9.970341,6.951338
2013-12-27,QQQ,3.986142,9.127744,13.563935,5.258293,8.622026,7.455398,-0.331241,-0.431529,8.048836,6.205387,7.331809
2013-12-30,QQQ,2.360799,9.32936,14.04117,3.986142,8.533393,7.103373,0.251103,-0.437112,0.087164,5.855572,7.143094
2013-12-31,QQQ,10.321107,11.349701,15.399686,2.360799,5.788726,6.747785,0.148716,-0.204728,0.258332,4.065758,7.10343
2014-01-02,QQQ,12.502654,10.483326,15.261985,10.321107,4.530405,7.032059,-0.650169,-0.125461,7.495782,3.873213,7.271794
2014-01-03,QQQ,11.501053,9.176763,17.034683,12.502654,6.885799,7.592167,0.787593,0.041201,15.286729,6.235369,7.692476
2014-01-06,QQQ,5.873291,7.934683,17.039006,11.501053,8.134351,8.09294,0.724498,0.252349,0.260714,4.677744,7.696657
2014-01-07,QQQ,14.644696,12.952079,17.014496,5.873291,8.511781,8.284426,0.369983,0.276124,4.606951,5.581702,7.57737
2014-01-08,QQQ,3.456495,17.454717,17.278581,14.644696,10.96856,8.442345,-0.922529,0.061875,9.719384,7.473912,7.181155
2014-01-09,QQQ,5.280214,18.33075,18.316565,3.456495,9.595638,8.292802,-0.217739,0.148361,0.346137,6.043983,6.99689
2014-01-10,QQQ,5.099537,18.178191,18.387043,5.280214,8.15115,8.501613,0.332622,0.057367,1.037958,3.194229,6.763879
2014-01-13,QQQ,23.632209,18.478924,18.768011,5.099537,6.870847,7.728933,-0.321241,-0.151781,4.315941,4.005274,6.083148
2014-01-14,QQQ,29.98368,16.088923,18.057752,23.632209,10.42263,8.705309,1.488689,0.071961,21.262317,7.336347,6.88383
2014-01-15,QQQ,12.988214,9.079649,17.02431,29.98368,13.490427,10.101677,-1.888794,-0.121292,17.204961,8.833463,7.735142
2014-01-16,QQQ,0.178489,7.380709,16.801099,12.988214,15.396771,10.312692,-0.818181,-0.241381,8.534115,10.471058,7.668697
2014-01-17,QQQ,9.006958,15.915041,16.886128,0.178489,14.376426,10.163399,-0.011244,-0.310154,2.065117,10.67649,7.519107
2014-01-21,QQQ,12.057997,16.876068,16.94047,9.006958,15.15791,9.696283,0.567385,-0.132429,6.727583,11.158819,6.511806
2014-01-22,QQQ,4.117519,15.996651,16.813044,12.057997,12.843068,10.077718,-0.759582,-0.582083,4.660838,7.838523,6.653036
2014-01-23,QQQ,5.372885,17.635509,16.795373,4.117519,7.669835,9.479387,-0.259379,-0.2562,1.034239,4.604378,6.244378
2014-01-24,QQQ,31.529354,21.779231,16.855549,5.372885,6.14677,8.917396,0.33846,-0.024872,13.059535,5.509462,6.474429
2014-01-27,QQQ,15.449631,16.705898,15.392146,31.529354,12.416943,10.457579,1.986163,0.374609,34.236875,11.943814,8.012475
2014-01-28,QQQ,0.922508,22.429255,15.021527,15.449631,13.705477,10.967146,0.973235,0.455779,7.827235,12.163744,8.001395
2014-01-29,QQQ,17.103969,23.02118,15.186369,0.922508,11.478379,10.813965,0.058113,0.619318,9.423641,13.116305,8.468219
2014-01-30,QQQ,29.07725,21.791262,14.725559,17.103969,14.07567,11.551123,1.077449,0.886684,15.321427,15.973743,9.221374
2014-01-31,QQQ,4.226195,19.664479,13.536297,29.07725,18.816543,12.48893,-1.831695,0.452653,16.739592,16.709754,9.683564
2014-02-03,QQQ,36.859372,23.252682,14.196307,4.226195,13.355911,12.075107,0.266225,0.108665,9.327451,11.727869,9.385601
2014-02-04,QQQ,11.634752,16.893942,11.73651,36.859372,17.637859,13.343023,2.321922,0.378403,36.134268,17.389276,11.179278
2014-02-05,QQQ,4.119174,17.971736,11.462641,11.634752,19.780308,13.631096,-0.73292,0.220196,11.080014,17.720551,11.502931
2014-02-06,QQQ,20.115902,17.928513,11.555728,4.119174,17.183349,13.10482,0.259484,0.056603,1.991359,15.054537,11.11653
2014-02-07,QQQ,28.068456,16.371738,10.693903,20.115902,15.391079,13.937791,-1.267183,0.169506,20.796724,15.865963,12.13906
2014-02-10,QQQ,9.066625,10.606316,8.892475,28.068456,20.159531,15.077203,-1.768147,-0.237369,19.556792,17.911832,13.065001
2014-02-11,QQQ,17.979363,10.396634,8.766937,9.066625,14.600982,15.275557,-0.571144,-0.815982,2.912306,11.267439,12.99482
2014-02-12,QQQ,3.034648,8.208776,9.26199,17.979363,15.869904,14.992915,-1.132593,-0.895917,17.279829,12.507402,12.795695
2014-02-13,QQQ,11.732881,8.749675,9.538683,3.034648,15.652999,13.645463,-0.191165,-0.986046,0.78485,12.2661,11.97469
2014-02-14,QQQ,3.184174,7.065486,9.676557,11.732881,13.976394,13.582696,-0.739102,-0.88043,8.17433,9.741621,11.9567
2014-02-18,QQQ,7.757832,7.884913,10.508984,3.184174,8.999538,13.732981,-0.200584,-0.566918,8.736861,7.577635,12.290287
2014-02-19,QQQ,10.942006,7.123997,10.540713,7.757832,8.73778,13.670524,-0.488697,-0.550428,1.896707,7.374515,12.048744
2014-02-20,QQQ,7.421126,5.215566,10.311511,10.942006,7.330308,13.614725,0.689282,-0.186053,10.547071,6.027964,12.343055
2014-02-21,QQQ,2.117062,6.105058,11.013184,7.421126,8.207604,13.779905,-0.467487,-0.241318,9.33947,7.738888,12.758317
2014-02-24,QQQ,8.449423,6.082178,11.418164,2.117062,6.28444,13.617114,0.133362,-0.066825,1.811001,6.466222,12.19589
2014-02-25,QQQ,1.755379,7.116635,11.32549,8.449423,7.33749,12.463117,-0.532264,-0.133161,8.780777,6.475005,10.923085
2014-02-26,QQQ,1.407644,11.422711,12.177298,1.755379,6.136999,11.778405,0.110578,-0.013306,0.601498,6.215964,10.561798
2014-02-27,QQQ,10.26748,11.571036,12.328357,1.407644,4.230127,11.802662,0.088673,-0.133427,0.086697,4.123889,10.094951
2014-02-28,QQQ,1.757196,10.639237,12.141956,10.26748,4.799398,11.460837,-0.64679,-0.169288,8.307299,3.917455,9.744245
2014-03-03,QQQ,11.817816,11.17894,12.382439,1.757196,4.727424,10.094834,0.110693,-0.173822,4.01047,4.357348,9.107789
2014-03-04,QQQ,20.055933,9.870674,13.529964,11.817816,5.401103,10.474415,0.744452,0.081521,11.202754,4.841744,9.201554
2014-03-05,QQQ,4.362827,5.134127,12.833609,20.055933,9.061214,9.634244,-1.263405,-0.193275,22.157187,9.152881,8.5027
2014-03-06,QQQ,1.39411,5.448124,13.092725,4.362827,9.65225,9.270647,-0.274832,-0.265976,1.438172,9.423176,8.020608
2014-03-07,QQQ,7.871751,11.464337,16.078906,1.39411,7.877576,9.134394,0.087821,-0.119054,3.631802,8.488077,8.10263
2014-03-10,QQQ,1.402963,11.946898,16.324852,7.871751,9.100487,8.522187,0.495874,-0.042018,0.674913,7.820966,7.096539
2014-03-11,QQQ,6.847318,13.453394,16.629724,1.402963,7.017517,7.188912,-0.088378,-0.208584,0.843167,5.749048,6.160858
2014-03-12,QQQ,5.970611,15.627446,17.577775,6.847318,4.375794,7.077947,0.43134,0.130365,7.866526,2.890916,6.408569
